Recipe ID,Recipe Name,Ingredients,Preparation Steps,URL
8558130,Chicken Apple Sausage Sheet Pan Dinner,"['1 pound red potatoes', '1 pound carrots', '1 medium red onion', '1 pound green beans fresh', '1/4 cup olive oil', '1/2 teaspoon garlic salt, or to taste', ""1 tablespoon herb mix (such as Trader Joe's® 21 Seasoning Salute)"", '1 teaspoon minced fresh rosemary', '1 pound chicken and apple sausage, sliced']","['Preheat the oven to 425 degrees F (220 degrees C). Line a 12x18-inch sheet pan with parchment paper.', 'Cut potatoes into 1- to 1 1/2-inch pieces. In a large mixing bowl, toss potato pieces, petite cut carrots, onion pieces, and green beans with olive oil, garlic salt, herb mix, and rosemary. Spread seasoned vegetables on the prepared sheet pan.', 'Bake in the preheated oven for 15 minutes. Add sausage pieces to the pan and toss.', 'Continue to bake until the potatoes and carrots are tender, an additional 15 to 20 minutes. Serve warm.']",https://www.allrecipes.com/chicken-apple-sausage-sheet-pan-dinner-recipe-8558130
212498,Easy Chicken and Broccoli Alfredo,"['8 ounces fettuccine, uncooked', '2 cups fresh broccoli florets', '¼ cup Kraft Zesty Italian Dressing', '1 pound boneless skinless chicken breasts, cut into bite-sized pieces', '1 ⅔ cups milk', '4 ounces Philadelphia Cream Cheese, cubed', '¼ cup Kraft Grated Parmesan Cheese', '½ teaspoon dried basil leaves']","['Cook pasta as directed on package, adding broccoli to the boiling water for the last 2 minutes of the pasta cooking time. Drain pasta mixture.', 'Meanwhile, heat dressing in large nonstick skillet on medium-high heat. Add chicken and cook until no longer pink in the center, stirring occasionally, about 5 to 7 minutes.', 'Stir in milk, cream cheese, Parmesan cheese, and basil. Bring to a boil, stirring constantly. Cook until sauce is well blended and heated through, about 1 to 2 minutes.', 'Add chicken mixture to pasta mixture; mix lightly.', 'Substitute frozen peas, chopped red peppers, or any of your favorite vegetables for the broccoli.']",https://www.allrecipes.com/recipe/212498/easy-chicken-and-broccoli-alfredo/
7567945,Tex-Mex Pork Chops and Rice Skillet,"['2 tablespoons olive oil', '4 boneless pork chops, about 3/4-inch thick', '2 teaspoons taco seasoning spice blend', '1 teaspoon ground cumin', '1 teaspoon smoked paprika', '1/4 teaspoon salt', '1 cup chopped onion', '1 cup coarsely chopped green bell pepper', '2 cloves garlic, minced', '2 (10-ounce) cans diced tomatoes and green chilies (such as Ro-tel®), with juice', '1 teaspoon chili powder', 'freshly ground black pepper to taste', '1 1/4 cups chicken broth', '2 cups frozen corn kernels, thawed', '2 cups sliced zucchini', '1 cup uncooked rice', 'flat-leaf parsley or cilantro (optional)', 'lime slices (optional)']","['Heat olive oil over medium heat in a 12-inch skillet. Season both sides of pork chops with taco seasoning, cumin, smoked paprika, and salt.', 'Place chops in the hot skillet and cook, turning once, until browned on both sides, about 2 minutes per side. Remove to a plate, and keep warm.', 'In the same skillet, cook and stir onion and bell pepper, until the vegetables just begin to pick up a little color, about 2 minutes. Add garlic and cook until fragrant, about 30 seconds.', 'Pour in diced tomatoes and green chilies, with their juices, and stir, being sure to scrape up any browned bits on the bottom of the skillet.', 'Add chili powder and black pepper to the chicken broth, and stir in.', 'Add thawed corn kernels, sliced zucchini, and uncooked rice. Stir until vegetables are evenly distributed, and make sure all the rice is submerged in the cooking liquid. Bring to a boil.', 'Nestle pork chops into the skillet contents, and add any accumulated juices from the chops. Cover, reduce heat to low, and simmer about 20 minutes.', 'Remove cover, and continue to simmer until rice is tender and all the liquid is absorbed, about 5 minutes more. An instant-read thermometer inserted into the center of pork chops should read 145 degrees F (63 degrees C).', 'Garnish with flat-leaf parsley or cilantro and lime slices. Serve warm.']",https://www.allrecipes.com/tex-mex-pork-chops-and-rice-skillet-recipe-7567945
7558696,Spicy Canned Salmon Salad Rice Bowl,"['1 cup chopped English cucumber', '1 tablespoon low-sodium soy sauce', '1 (14 3/4 ounce) can pink salmon, skin and bone removed, drained and flaked', '2 ½ tablespoons chile-garlic sauce (such as Sriracha®)', '1 tablespoon light mayonnaise', '1 tablespoon rice vinegar', '1 cup cooked white rice', '1 avocado - peeled, pitted, and sliced', '1/2 teaspoon sesame seeds', '1 tablespoon chopped green onion for garnish (optional)']","['Combine chopped cucumbers and soy sauce in a small bowl and set aside.', 'In a small bowl, combine the salmon, Sriracha®, mayonnaise, and rice vinegar.', 'In a bowl place cooked rice and top it with the salmon mixture, sliced avocado, and chopped cucumber mixture. Sprinkle with sesame seeds. Top with extra Sriracha and green onions if desired.']",https://www.allrecipes.com/spicy-canned-salmon-salad-rice-bowl-recipe-7558696
7508957,Grilled Tomahawk Steak,"['1 tablespoon brown sugar', '1 tablespoon Montreal steak seasoning', '2 teaspoons garlic powder', '2 teaspoons onion powder', '1 (2 3/4 pound) tomahawk steak (3-inch thick bone-in ribeye)']","['To make steak rub, place brown sugar, Montreal steak seasoning, garlic powder, and onion powder in a small airtight container; shake or stir to combine. Set aside 2 teaspoons steak rub to use in compound butter.', 'Place steak on a half sheet pan, and rub steak on top, bottom, and sides with remaining steak rub until well coated. Place steak, uncovered, in the refrigerator to dry-brine overnight.', 'For compound butter, place butter, shallot, garlic, chives, and the reserved 2 teaspoons steak rub in a small bowl. Mash together with a fork until evenly combined. Spoon butter into a small airtight container, cover, and refrigerate until ready to use.', 'Remove steak from the refrigerator 1 hour before cooking to take the chill off. It will cook on the sheet pan that you used for dry-brining.', 'Preheat the oven to 300 degrees F (150 degrees C). The reverse sear method is used to cook this big steak, so you will need an instant-read thermometer. If you are using a digital meat thermometer, set the internal temperature to 110 degrees F (43 degrees C).', 'Bake steak on the sheet pan in the preheated oven until an instant-read thermometer inserted into the center reads 110 degrees F (43 degrees C), about 45 minutes. Begin checking the temperature at 30 minutes.', 'During the last 15 to 20 minutes of cooking time, preheat an outdoor grill for high heat and lightly oil the grate.', 'When steak reaches an internal temperature of\xa0 110 degrees F (43 degrees C) measured with an instant-read thermometer, remove it from the oven.', 'Grill steak directly on the grates of the preheated grill; sear on both sides, about 2 minutes per side. This is a fatty piece of meat, so be mindful of flame flare-ups. The internal temperature should now read 125 to 135 degrees F (51 to 57 degrees C) for medium rare.', 'Remove steak from the grill, and smear compound butter over top. Let butter melt into the steak, heating up the fresh garlic, shallots, and chives. Let steak rest for 10 minutes.', 'Slice steak and serve with accumulated juices and melted butter. Be sure to serve the bone–someone will want to gnaw on it!', ""To make this an easy meal, I like to serve the steak on a platter of baked rice, and a chopped wedge salad with Bob's Blue Cheese Dressing! You can make the baked rice the day before, then reheat it with your steak. And the wedge salad can be assembled in the morning, and kept in the fridge until you're ready to serve."", 'Searing the steak on each side produces that crispy crust without overcooking the steak.']",https://www.allrecipes.com/grilled-tomahawk-steak-recipe-7508957
7485475,Chicken Bhuna,"['2 tablespoons vegetable oil', '3 medium onions, finely chopped', '1  teaspoon salt', '4 cloves garlic, crushed', '1 tablespoon minced fresh ginger', '1/4 cup hot water', '1 teaspoon chili powder', '1 teaspoon ground coriander', '1 teaspoon ground cumin', '1/2 teaspoon ground turmeric', '2 medium tomatoes, chopped', '2 green chiles, halved lengthways (Optional)', '2 skinless, boneless chicken breast halves, cubed', ""1 teaspoon curry paste, such as Patak's"", '1/4 cup fresh cilantro leaves, chopped']","['Heat oil in a nonstick pan over high heat. Add onion and salt; cook and stir until onion has softened, about 5 minutes.', 'Reduce heat to low; stir in garlic and ginger until fragrant. Add hot water; cover, and cook, stirring occasionally, until water has evaporated, about 5 minutes.', 'Add chili powder, ground coriander, cumin, and turmeric; cook and stir over high heat until spices are toasted, about 5 minutes. Stir in tomatoes and green chiles; cover and cook over low heat for 5 minutes.', 'Add chicken; cook and stir over high heat until browned, 5 to 7 minutes. Stir in curry paste; reduce heat to low, cover and cook until chicken is cooked through, adding a little water if necessary, about 5 minutes. Check seasoning and sprinkle with freshly chopped cilantro.']",https://www.allrecipes.com/chicken-bhuna-recipe-7485475
83646,Corned Beef Roast,"['1 (5 1/2 pound) corned beef brisket with spice packet', '7 small potatoes, peeled and diced', '4 medium carrots, peeled and diced', '1 medium onion, diced', '3 cloves garlic, chopped']","['Preheat the oven to 300 degrees F (150 degrees C).', 'Place corned beef brisket in the center of a roasting pan. Arrange potatoes and carrots around the sides, then scatter onion and garlic over top. Sprinkle seasoning packet over beef, then pour in water until potatoes are almost covered. Cover with a lid or heavy aluminum foil.', 'Roast in the preheated oven until corned beef is so tender it can be flaked apart with a fork, about 5 to 6 hours.']",https://www.allrecipes.com/recipe/83646/corned-beef-roast/
158799,Stout-Braised Lamb Shanks,"['1 tablespoon vegetable oil', '4  lamb shanks', '1  onion, chopped', '4 cloves garlic, chopped', '2  carrots, chopped', '2  celery ribs, chopped', '2 tablespoons tomato paste', '1 (14 ounce) can beef broth', '1 (12 fluid ounce) bottle stout (such as Guinness®) or porter', '3 sprigs fresh thyme', '3 sprigs fresh parsley', '1  bay leaf', '1 sprig fresh rosemary', 'salt and pepper to taste']","['Heat oil in a Dutch oven or large, wide pot over medium-high heat until oil begins to smoke. Sear lamb shanks in hot oil on all sides until browned, about 10 minutes. Remove lamb shanks and set aside. Drain excess grease.', 'Add onion and garlic to the Dutch oven over medium heat. Cook and stir until onion is softened and translucent, about 5 minutes. Stir in carrots, celery, and tomato paste; cook for 5 minutes more.', 'Return lamb shanks to the Dutch oven and pour in broth and stout beer. Use kitchen twine to tie together thyme, parsley, and bay leaf into a secure bundle; add to lamb shanks. Bring to a boil.', 'Reduce heat to medium-low, cover, and simmer, stirring occasionally, until lamb is tender and nearly falls off the bone, 2 to 3 hours. Stir in rosemary sprig and season with salt and pepper during the last 10 minutes of cooking. Remove rosemary sprig and herb bundle before serving.', 'You can add water in step 4 to keep the cooking liquid from becoming too thick. The cooking liquid should reduce into a nice sauce when lamb shanks are done.']",https://www.allrecipes.com/recipe/158799/stout-braised-lamb-shanks/
8509102,Chicken Al Pastor,"['4  dried guajillo chiles, stemmed and seeded', '2 tablespoons achiote paste', '6 large cloves garlic, peeled', '1 (7 ounce) can chipotle peppers in adobo sauce, drained', '1 ⅓ cups finely chopped onion, divided', '⅔ cup orange juice', '3 tablespoons apple cider vinegar', '3 tablespoons olive oil', '1 tablespoon ground cumin', '1 tablespoon light brown sugar', '1 teaspoon kosher salt', '3 pounds skinless, boneless chicken thighs, cut in half', '8 (12-inch) jumbo wooden skewers', '1 large fresh pineapple - peeled, cored, and sliced', '20 (6 inch) corn tortillas', '¼ cup roughly chopped fresh cilantro']","['Heat a skillet over medium-high heat. Add dried chiles; cook, turning occasionally, until toasted and blistered in spots, 3 to 5 minutes. Add 1 cup water to just cover the chiles, and bring to a simmer over medium-high. Cover and cook, undisturbed, until softened, about 5 minutes. Drain well.', 'Dotdash Meredith Food Studios', 'Combine chiles, achiote, garlic, chipotles, 2/3 cup onion, orange juice, vinegar, oil, cumin, brown sugar, and salt in a blender; process until smooth, about 30 seconds. Reserve 1/2 cup marinade, cover, and refrigerate until ready to use.', 'Dotdash Meredith Food Studios', 'Place remaining marinade in a shallow dish or large resealable plastic bag, add chicken; toss to evenly coat. Cover chicken with plastic wrap, and refrigerate at least 8 hours or up to 24 hours.', 'Dotdash Meredith Food Studios', 'Place wooden skewers in a shallow dish; cover with water by 1 inch. Let stand at room temperature while chicken marinates.', 'Dotdash Meredith Food Studios', 'Preheat the oven to 400 degrees F (200 degrees C). Position oven rack 8 inches away from heating element. Line a small roasting pan or 13- x 9-inch baking dish with aluminum foil.', 'Thread 1 pineapple slice onto 2 skewers, being sure to pierce through the center core, (skewers will be about 1 inch apart), leaving a 1 1/2-inch space from end of skewer. Thread 5 to 6 pieces of marinated chicken, stacking on top of pineapple; thread 1 pineapple slice. Repeat process, ending with pineapple slice, until all chicken pieces and pineapple slices are used, making 4 stacks total. Brush with any remaining marinade from chicken.', 'Dotdash Meredith Food Studios', ""Place stacked skewers in the prepared pan, resting skewer ends on edge of pan so that the chicken doesn't touch the bottom of the pan."", 'Dotdash Meredith Food Studios', 'Bake in the preheated oven for 30 minutes. Flip skewers over, brush with reserved 1/2 cup marinade. Bake until chicken is no longer pink in the center and the juices run clear, about 30 minutes longer. An instant-read thermometer inserted into the center should read 160 degrees F (71 degrees C). Increase oven temperature to broil; broil until browned and crispy, 3 to 5 minutes. Flip, and broil until browned and crispy, 3 to 5 minutes.', 'Dotdash Meredith Food Studios', 'Meanwhile, heat a large skillet over high heat. Working two at a time, add tortillas; cook, turning once, until heated and browning in some spots, 1 to 2 minutes per side. Repeat with remaining tortillas.', 'Dotdash Meredith Food Studios', 'Remove chicken and pineapple from skewers, place on cutting board, roughly chop.', 'Dotdash Meredith Food Studios', 'Divide chicken and pineapple between heated tortillas; top with remaining onion and cilantro.', 'Dotdash Meredith Food Studios']",https://www.allrecipes.com/recipe/8509102/chicken-al-pastor/
8508920,Mississippi Chicken,"['2 pounds skinless, boneless chicken breasts', '1 (1 ounce) package dry ranch dressing mix (such as Hidden Valley Ranch)', '1 cup sliced and drained pepperoncini peppers', '1/4 cup pepper juice (from jar of pepperoncini peppers)', '4 tablespoons unsalted butter, sliced', '1/2 cup water']","['Gather ingredients. Preheat the oven to 350 degrees F (175 degrees C).', 'Grant Webster / Food Styling: Lauren McAnelly / Prop Styling: Gabriel Greco', 'Season chicken with ranch seasoning mix; place in bottom of a medium Dutch oven.', 'Grant Webster / Food Styling: Lauren McAnelly / Prop Styling: Gabriel Greco', 'Add pepperoncini peppers and 1/4 cup reserved pepper juice; top with sliced butter and pour in 1/2 cup water. Cover with a tight fitting lid, and bake in preheated oven until chicken is fork tender, 1 hour to 1 hour 15 minutes. An instant-read thermometer inserted into the center should read 165 degrees F (74 degrees C).', 'Grant Webster / Food Styling: Lauren McAnelly / Prop Styling: Gabriel Greco', 'Let stand 5 minutes. Shred chicken using two forks.', 'Grant Webster / Food Styling: Lauren McAnelly / Prop Styling: Gabriel Greco', 'Serve and enjoy!', 'Grant Webster / Food Styling: Lauren McAnelly / Prop Styling: Gabriel Greco', 'Season chicken with ranch seasoning mix and place in the bottom of 6-qt. slow cooker. Add pepperoncini peppers and 1/4 cup reserved pepper juice; top with butter and pour in 1/2 cup of water. Cover, and cook until chicken is fork-tender on LOW for 6 hours or on HIGH for 4 hours. An instant-read thermometer inserted into the center should read 165 degrees F (74 degrees C). Let stand 5 minutes. Shred chicken using two forks.']",https://www.allrecipes.com/recipe/8508920/mississippi-chicken/
255462,Lasagna Flatbread,"['1 (15 ounce) container ricotta cheese', '1 (8 ounce) package shredded mozzarella cheese, divided', '1 (3 ounce) package Parmesan cheese', '1  egg', '2 teaspoons Italian seasoning', '1 pound sausage', '½ (26 ounce) jar marinara sauce', '6  flatbreads']","['Preheat oven to 375 degrees F (190 degrees C).', 'Combine ricotta cheese, 1/2 of the mozzarella cheese, Parmesan cheese, egg, and Italian seasoning in a bowl.', 'Cook sausage in a skillet over medium heat until no longer pink, 5 to 10 minutes; drain. Stir in marinara sauce.', 'Spread 1/6 of the cheese mixture evenly on each flatbread; cover with sausage mixture. Top with remaining mozzarella cheese.', 'Bake in the preheated oven until cheese is melted and bubbly, 10 to 15 minutes.', 'Cottage cheese can be substituted for the ricotta cheese if desired.', 'Hamburger can be substituted for the sausage.']",https://www.allrecipes.com/recipe/255462/lasagna-flatbread/
245210,Prosciutto-Wrapped Pork Tenderloin with Crispy Sage,"['1 pound pork tenderloin', 'salt and ground black pepper to taste', '1 bunch fresh sage, leaves removed and stems discarded, divided', '6 ounces prosciutto', '1 tablespoon olive oil, or more as needed']","['Preheat oven to 350 degrees F (175 degrees C).', 'Lightly season pork with salt and black pepper. Arrange about 6 sage leaves over tenderloin. Wrap prosciutto around tenderloin and sage, overlapping prosciutto slightly; wrap in plastic wrap and refrigerate to allow prosciutto to set on pork tenderloin, 5 to 10 minutes. Remove plastic wrap.', 'Heat olive oil in a skillet over medium heat. Fry wrapped tenderloin in the hot oil until prosciutto is crispy and lightly browned on all sides, 8 to 10 minutes. Transfer wrapped tenderloin to a baking dish, reserving oil in the skillet.', 'Bake tenderloin in the preheated oven until pork is cooked through, about 20 minutes. An instant-read thermometer inserted into the center should read at least 145 degrees F (63 degrees C).', 'Heat reserved oil in the skillet over medium heat; fry remaining sage leaves until crispy, adding more oil as needed, about 5 minutes.', 'Slice tenderloin and serve with crispy sage leaves.']",https://www.allrecipes.com/recipe/245210/prosciutto-wrapped-pork-tenderloin-with-crispy-sage/
215231,Empanadas (Beef Turnovers),"['1 tablespoon Goya Extra Virgin Olive Oil', '½ pound ground beef', '½ medium yellow onion, finely chopped', '¼ cup Goya Tomato Sauce', '6  Goya Spanish Olives Stuffed with Minced Pimientos, thinly sliced', '2 tablespoons Goya Sofrito', '1 packet Sazon Goya with Coriander and Annatto', '1 teaspoon Goya Minced Garlic', '½ teaspoon Goya Dried Oregano', 'Goya Ground Black Pepper, to taste', '1 (14 ounce) package yellow or white Goya Discos empanada discs, thawed', '1 quart Goya Corn Oil, for frying']","['Gather the ingredients.', 'Dotdash Meredith Food Studios', 'Heat olive oil in a large skillet over medium heat. Add ground beef; cook and stir until browned and crumbly, about 10 minutes. Add onions and cook until soft, about 5 minutes.', 'Dotdash Meredith Food Studios', 'Stir in tomato sauce, olives, sofrito, sazón, garlic, oregano, and pepper. Reduce the heat to medium-low and simmer until mixture thickens, about 15 minutes.', 'Dotdash Meredith Food Studios', 'Roll empanada disks on a lightly floured surface until 1/2 inch larger in diameter. Spoon about 1 tablespoon meat mixture into the middle of each disk. Moisten the disk edges with water, fold in half over filling to form a half-moon, and pinch to seal (or seal with a fork).', 'Dotdash Meredith Food Studios', 'Heat 2 1/2 inches corn oil in a deep-fryer or large saucepan to 350 degrees F (175 degrees C). Working in batches, fry empanadas until crisp and golden brown, flipping once, 4 to 6 minutes.', 'Dotdash Meredith Food Studios', 'Transfer to paper towels to drain. Enjoy!', 'Dotdash Meredith Food Studios', ""Crispy empanadas, guaranteed! If you don't have a deep-fry thermometer, you can still estimate the temperature of the oil. Just place the handle of your wooden spoon (or a wooden chopstick) into the oil. If a steady stream of bubbles emerges from the wood, the oil is perfect. If the oil starts rapidly bubbling, or if only a few bubbles are present, then the oil is too hot or too cold, respectively.""]",https://www.allrecipes.com/recipe/215231/empanadas-beef-turnovers/
268494,Basic Air Fryer Hot Dogs,"['4  hot dog buns', '4  hot dogs']","['Preheat an air fryer to 400 degrees F (200 degrees C).', 'Place buns in a single layer in the air fryer basket; cook in the preheated air fryer until crisp, about 2 minutes. Remove buns to a plate.', 'Place hot dogs in a single layer in the air fryer basket; cook for 3 minutes. Serve hot dogs in toasted buns.', 'BUCKWHEAT QUEEN']",https://www.allrecipes.com/recipe/268494/basic-air-fryer-hot-dogs/
11679,Homemade Mac and Cheese,"['8 ounces uncooked elbow macaroni', '¼ cup salted butter', '3 tablespoons all-purpose flour', '2 ½ cups milk, or more as needed', '2 cups shredded sharp Cheddar cheese', '½ cup finely grated Parmesan cheese', 'salt and ground black pepper to taste']","['Gather all ingredients. Preheat the oven to 350 degrees F (175 degrees C). Grease an 8-inch square baking dish.', 'Dotdash Meredith Food Studios', 'To make the macaroni and cheese: Bring a large pot of lightly salted water to a boil. Add macaroni and simmer, stirring occasionally, until tender yet firm to the bite, about 8 minutes; it will finish cooking in the oven. Drain and transfer to the prepared baking dish.', 'Dotdash Meredith Food Studios', 'While the macaroni is cooking, melt 1/4 cup butter in a medium skillet over low heat. Whisk in flour and stir until the mixture becomes paste-like and light golden brown, 3 to 5 minutes.', 'Dotdash Meredith Food Studios', 'Gradually whisk 2 ½ cups milk into the flour mixture, and bring to a simmer.', 'Dotdash Meredith Food Studios', 'Stir in shredded Cheddar and finely grated Parmesan cheeses; season with salt and pepper. Cook and stir over low heat until cheese is melted and sauce has thickened, 3 to 5 minutes, adding up to 1/2 cup more milk if needed.', 'Dotdash Meredith Food Studios', 'Pour cheese sauce over macaroni and stir until well combined.', 'Dotdash Meredith Food Studios', 'Make the bread crumb topping: Melt 2 tablespoons butter in a skillet over medium heat. Add bread crumbs; cook and stir until well coated and browned.', 'Dotdash Meredith Food Studios', 'Spread bread crumbs over macaroni and cheese, then sprinkle with paprika.', 'Dotdash Meredith Food Studios', 'Bake in the preheated oven until topping is golden brown and macaroni and cheese is bubbling, about 30 minutes.', 'Dotdash Meredith Food Studios']",https://www.allrecipes.com/recipe/11679/homemade-mac-and-cheese/
14685,Slow Cooker Beef Stew,"['2 pounds beef stew meat, cut into 1-inch pieces', '¼ cup all-purpose flour', '½ teaspoon salt', '½ teaspoon ground black pepper', '1 ½ cups beef broth', '4 medium carrots, sliced', '3 medium potatoes, diced', '1 medium onion, chopped', '1 stalk celery, chopped', '1 teaspoon Worcestershire sauce', '1 teaspoon ground paprika', '1 clove garlic, minced', '1 large bay leaf']","['Gather all ingredients.', 'Dotdash Meredith Food Studios', 'Place beef in the slow cooker.', 'Mix flour, salt, and pepper together in a small bowl; pour over beef and stir until coated.', 'Add beef broth, carrots, potatoes, onion, celery, Worcestershire sauce, paprika, garlic, and bay leave; stir to combine.', 'Cover, and cook until beef is tender enough to cut with a spoon, on Low for 8 to 12 hours, or on High for 4 to 6 hours.', 'Serve hot and enjoy!', 'DOTDASH MEREDITH FOOD STUDIOS', 'This original recipe submission called for slow cooking on Low for 10 to 12 hours. When making the video for this recipe, our food stylists found a cook time of 8 hours on Low (or 4 hours on High) was sufficient. Please stir and check doneness along the way to be sure your meat is cooked properly.']",https://www.allrecipes.com/recipe/14685/slow-cooker-beef-stew-i/
23600,World's Best Lasagna,"['1 pound sweet Italian sausage', '¾ pound lean ground beef', '½ cup minced onion', '2 cloves garlic, crushed', '1 (28 ounce) can crushed tomatoes', '2 (6.5 ounce) cans canned tomato sauce', '2 (6 ounce) cans tomato paste', '½ cup water', '2 tablespoons white sugar', '4 tablespoons chopped fresh parsley, divided', '1 ½ teaspoons dried basil leaves', '1 ½ teaspoons salt, divided, or to taste', '1 teaspoon Italian seasoning', '½ teaspoon fennel seeds', '¼ teaspoon ground black pepper', '12  lasagna noodles', '16 ounces ricotta cheese', '1  egg', '¾ pound mozzarella cheese, sliced', '¾ cup grated Parmesan cheese']","['Gather all your ingredients.', 'Dotdash Meredith Food Studios', 'Cook sausage, ground beef, onion, and garlic in a Dutch oven over medium heat until well browned.', 'Dotdash Meredith Food Studios', 'Stir in crushed tomatoes, tomato sauce, tomato paste, and water. Season with sugar, 2 tablespoons parsley, basil, 1 teaspoon salt, Italian seasoning, fennel seeds, and pepper. Simmer, covered, for about 1 ½ hours, stirring occasionally.', 'Dotdash Meredith Food Studios', 'Bring a large pot of lightly salted water to a boil. Cook lasagna noodles in boiling water for 8 to 10 minutes. Drain noodles, and rinse with cold water.', 'Dotdash Meredith Food Studios', 'In a mixing bowl, combine ricotta cheese with egg, remaining 2 tablespoons parsley, and 1/2 teaspoon salt.', 'Dotdash Meredith Food Studios', 'Preheat the oven to 375 degrees F (190 degrees C).', 'To assemble, spread 1 ½ cups of meat sauce in the bottom of a 9x13-inch baking dish. Arrange 6 noodles lengthwise over meat sauce, overlapping slightly. Spread with 1/2 of the ricotta cheese mixture. Top with 1/3 of the mozzarella cheese slices. Spoon 1 ½ cups meat sauce over mozzarella, and sprinkle with 1/4 cup Parmesan cheese.', 'Dotdash Meredith Food Studios', 'Repeat layers, and top with remaining mozzarella and Parmesan cheese. Cover with foil: to prevent sticking, either spray foil with cooking spray or make sure the foil does not touch the cheese.', 'Dotdash Meredith Food Studios', 'Bake in the preheated oven for 25 minutes. Remove the foil and bake for an additional 25 minutes.', 'Dotdash Meredith Food Studios', 'Rest lasagna for 15 minutes before serving.', 'Dotdash Meredith Food Studios', ""This recipe uses 2 layers of lasagna noodles by slightly overlapping 6 noodles on each layer. The video for this recipe features 3 layers, using 4 noodles on each layer that don't overlap. If you follow the video, use 1 cup of meat sauce and 1/3 of the ricotta cheese mixture in each layer.""]",https://www.allrecipes.com/recipe/23600/worlds-best-lasagna/
